"Gene","dpiAsymptomatic.log2FC","dpiAsymptomatic.padj","dpiRecovered.log2FC","dpiRecovered.padj","dpiSymptomatic.log2FC","dpiSymptomatic.padj"
"ENSMFAG00000001887",-0.0252915973469589,0.956764654622861,0.0410336471235963,0.89991005421981,0.0927907286461168,0.772640317410185
"ENSMFAG00000001890",0.039731652501761,0.7672493952195,0.0533631566567682,0.83165358405646,0.167979649779987,0.539642013769109
"ENSMFAG00000001893",0.0583310991054105,0.621258005828966,0.0900422891954,0.708733532236098,-0.0188403864102337,0.961370458965044
"ENSMFAG00000001895",-0.00929427124140593,0.984163982784641,0.0788762550968926,0.785486825329284,-0.0818648297488637,0.803773423212547
"ENSMFAG00000001897",0.00576341255027024,0.98502584418488,0.00327149865518508,0.991834572260035,-0.0537263130119232,0.864248058938379
"ENSMFAG00000001900",0.024662878662627,0.645247831597861,0.0702277406084804,0.483006161868915,0.365184164041301,0.0953766496319283
"ENSMFAG00000001908",-0.0840822343897614,0.592471431948378,-0.122420689727614,0.660430684633295,-0.119005362674684,0.701094886767984
"ENSMFAG00000001915",0.00664344760168705,0.98502584418488,0.0589968514082115,0.826131147368137,-0.13309512091467,0.655136446134948
"ENSMFAG00000001917",0.0182783815337436,0.942564717974638,-0.0651958646011312,0.79062379108823,0.139938936300983,0.618046332570678
"ENSMFAG00000001919",-0.0100208619005436,0.980503481620331,0.0155703436493708,0.982752689143684,-0.0582832477377264,0.865108430606876
"ENSMFAG00000001922",0.0266948097345339,0.924837817495316,0.0512278846466993,0.875634912767815,-0.511845311394448,0.106279352993779
"ENSMFAG00000001923",-0.0499561994384558,0.747056231520864,-0.0283531920364711,0.929712587327235,-0.141525831428318,0.636838299834914
"ENSMFAG00000001929",0.00483708972585717,0.99042214894891,-0.0380388018844104,0.904858494487367,-0.000173024582752139,0.998634460519467
"ENSMFAG00000001937",-0.0348433958711437,0.79796012020314,-0.05405198622031,0.817539040120652,-0.877594761845863,0.0695138317080474
"ENSMFAG00000001941",-0.0940350700835549,0.351937372404746,-0.0153092500461845,0.962571898439791,0.0106865008549902,0.979590800001727
"ENSMFAG00000001944",-0.0037364594363514,0.989768807045085,0.0585706618285771,0.789380737717777,-0.135585305206198,0.629712108624043
"ENSMFAG00000001946",0.00845555897745523,0.986512365480121,-0.0103179169589962,0.981380953367565,-0.171243444875314,0.547608121582202
"ENSMFAG00000001947",-0.167047939803719,0.450160008753251,-0.184045877020088,0.534614229048757,-0.442928296348884,0.0986873818801204
"ENSMFAG00000001949",-0.00258169725214556,0.976906590345282,0.00532938982930989,0.958812086132565,0.0150111805603606,0.907490267960957
"ENSMFAG00000001952",-0.00959482634458633,0.929940918802581,-0.0395234702973237,0.760204362145127,0.0924666893946459,0.534564775198774
"ENSMFAG00000001954",-0.0130761100688479,0.97902945019119,0.000176689735395402,0.997205225662674,0.235237771487383,0.387230404120969
"ENSMFAG00000001955",0.000660679109525282,0.995546666235952,0.00447187459815051,0.97850475292862,0.00108257579943076,0.996431842342999
"ENSMFAG00000001958",-0.0148979962455804,0.955902921898125,0.0753029227881722,0.775097987698428,-0.0692128352207077,0.839004227617344
"ENSMFAG00000001960",-0.0175871670739726,0.808925797868014,-0.0327890114603698,0.797848864599144,-0.0877303524504627,0.645116924212995
"ENSMFAG00000001966",-0.00186385127481821,0.995546666235952,0.030178642464026,0.92517565100015,-0.113851555225427,0.71256658854629
"ENSMFAG00000001967",-0.0631769828872724,0.467491195737186,-0.637864360430237,0.156913601062263,-0.278880149971631,0.332915645396484
"ENSMFAG00000001978",-0.0374808554085412,0.745485495822209,-0.404809273166567,0.175759255432498,-0.132184968802254,0.632833982395575
"ENSMFAG00000001979",-0.0497205278635566,0.847652247632733,-0.066543193642966,0.841919242413047,-0.0371326365489573,0.915501361683982
"ENSMFAG00000001981",-0.0259983655478311,0.607518283108766,-0.139744509350713,0.0781453063008718,-0.177226451619086,0.349582355140921
"ENSMFAG00000001993",-0.009701356048662,0.968366560879505,-0.0746884742494237,0.708733532236098,-0.0136641629290344,0.970867601753552
"ENSMFAG00000001994",0.012120101945343,0.978595395099238,0.109122386888981,0.717825957946339,0.0944316634936508,0.718422993929557
"ENSMFAG00000001998",0.0521926811180951,0.788520289533877,0.201244318979929,0.457446833316917,-0.154285279920902,0.609123061141908
"ENSMFAG00000002006",0.0175297276219351,0.964324583596137,0.0330541328380356,0.92517565100015,-0.049799169919591,0.885969106264894
"ENSMFAG00000002019",0.0258194048323911,0.897676696791085,0.0928699173148771,0.698322832839096,-0.0453871074105668,0.892569419648076
"ENSMFAG00000002021",-0.018361321016242,0.867869462192647,-0.0394883955321216,0.804476570842528,-0.0310188425334298,0.896812497238331
"ENSMFAG00000002024",-0.024398324156538,0.832855083351088,-0.0304435827373706,0.879989620933776,-0.244306616366922,0.362407434074792
"ENSMFAG00000002030",-0.0213111591691564,0.941626305599306,0.0396547585735998,0.905139651672601,0.000596441506035878,0.997911239590708
"ENSMFAG00000002044",0.0224348878665074,0.153700731279033,0.0607105042356263,0.0771475931387793,0.155157670234136,0.0127737756130663
"ENSMFAG00000002048",0.0787016753913655,0.519240543942692,-0.0315916370673634,0.922533033671907,0.0788847527952803,0.807442951529475
"ENSMFAG00000002064",0.0771397180547018,0.408775832421215,0.232101450661984,0.293956002214636,1.0077178452809,0.0183819848762255
"ENSMFAG00000002077",0.00744623749793112,0.901495428053348,0.00238783246397716,0.987636558879414,0.0957363367112685,0.264619183747792
"ENSMFAG00000002087",-0.00886221116765826,0.981529455385864,-0.0456585749797327,0.883995810186061,-0.473243031225293,0.146760253546527
"ENSMFAG00000002097",0.148605411740745,0.369588681489949,0.0999290390962243,0.74147620284169,0.118909039328975,0.694606042094871
"ENSMFAG00000002098",-0.00144616028531353,0.995546666235952,0.105853938449654,0.553079786385772,0.0659290690905118,0.826811934867636
"ENSMFAG00000002099",-0.0107680889988786,0.981369266799793,-0.0402731416800469,0.910260394146486,-0.194453250651639,0.49687342276731
"ENSMFAG00000002100",-0.9549054118387,0.0757605251278329,-0.805352564365356,0.0773543670333628,-0.679684122242435,0.0650040109290627
"ENSMFAG00000002109",0.073749842665014,0.469035669117984,0.16429619622874,0.455784462792537,0.405132375423261,0.191540854633313
"ENSMFAG00000002111",0.0167065923188804,0.84271044022682,-0.00418731013366939,0.983568548343523,0.152074229508896,0.368072436430925
"ENSMFAG00000002115",-0.0539674094234466,0.853420531047161,0.0881453019970352,0.79062379108823,0.0944741922441671,0.747976971240948
"ENSMFAG00000002116",-0.0139083873203393,0.905523150458478,-0.0422523340138339,0.789177509007448,0.0561385376928532,0.801370378110131
"ENSMFAG00000002120",0.129310212934879,0.552814089068345,0.251971542837885,0.388272468886332,0.251353331256872,0.312256956447525
"ENSMFAG00000002121",-0.0196243841340747,0.869089708782213,-0.0104479107854467,0.965005649069519,-0.0139130011864538,0.964033513446463
"ENSMFAG00000002128",0.00343728020794964,0.99042214894891,-0.0892017068007889,0.625813618974451,0.293321300859564,0.207446053791006
"ENSMFAG00000002134",0.0249342124319378,0.926381266683307,0.0362571271530533,0.9123210550946,-0.119871386021725,0.699915848072483
"ENSMFAG00000002138",0.919882972323225,0.0231563799338986,0.892167026671189,0.0140554620343683,0.633012425762389,0.0375854921490833
"ENSMFAG00000002142",0.0176724112920496,0.874807636004382,-0.0377654671484386,0.847039039169449,2.06296379709438,0.00366612500894927
"ENSMFAG00000002146",-1.19464335149433,0.00398094985845611,-1.22359173780529,0.00154566237646861,-0.675020404533473,0.0374990755787742
"ENSMFAG00000002147",-0.0183707555751139,0.936005628692085,-0.00492914970962831,0.988656107851033,0.0313299687336639,0.929207224534994
"ENSMFAG00000002151",-0.000643233603801908,0.997874029315341,-0.00534484926963923,0.986914738630945,0.184694163516642,0.476622068324222
"ENSMFAG00000002152",0.0469402291663273,0.816303408666431,-0.0263499578154677,0.945775764585354,0.0941646517400234,0.771088272495119
"ENSMFAG00000002155",0.00114408168895401,0.997444428406908,-0.0813619258621782,0.714076572444337,0.870567420723472,0.0519710895244681
"ENSMFAG00000002157",0.00290459478627407,0.990811859614163,-0.0123352273236224,0.963114823802017,-0.02750875366231,0.926931842287615
"ENSMFAG00000002162",-0.0133252823000101,0.96995310981922,0.135961736534954,0.611675328008192,-0.00970934208314671,0.980792960903071
"ENSMFAG00000002165",-0.0446777377867679,0.66505413927508,-0.0692754181790348,0.734998219248923,-0.027772826626176,0.927870715844629
"ENSMFAG00000002167",-0.0670733521422676,0.748450687501215,-0.110072591720409,0.714880782201991,-0.0415238546256484,0.902058679836068
"ENSMFAG00000002168",0.0305164917301031,0.905300393348593,0.150313319477944,0.57700151048776,0.25851178672311,0.37073934523849
"ENSMFAG00000002175",-0.0325726910737257,0.541191824167022,-0.0729080217300538,0.525409314022979,-0.0406908869229761,0.855788086219395
"ENSMFAG00000002183",0.0023034628558013,0.995546666235952,0.0237363121556751,0.956908493793222,0.0499147594426454,0.873481102475115
"ENSMFAG00000002190",0.00949519600510136,0.936930250816785,0.0472533199231479,0.707660714560535,0.0923219601861623,0.610695662824958
"ENSMFAG00000002191",-0.0172064192892361,0.969777731176684,-0.1063014711098,0.744603579494445,-0.223416914302815,0.399162378927571
"ENSMFAG00000002209",0.0257111937912605,0.650254465146426,0.106293821225272,0.228397649026235,0.369235957248379,0.0773404577099204
"ENSMFAG00000002213",-0.039534197125774,0.848073860984374,-0.00868618028355053,0.981020628509721,-0.189430600095755,0.526131151905369
"ENSMFAG00000002220",0.00120935797193325,0.996515047714035,-0.0738991975862206,0.761203840829928,0.132015967935092,0.637721996144092
"ENSMFAG00000002226",-0.00109383698890485,0.992678290509618,0.0319769079026984,0.713764838492605,-0.0452528521917722,0.784630838436574
"ENSMFAG00000002245",0.0105068344941528,0.837597315697325,0.0133217313858585,0.897984623273373,0.0505899073156596,0.67631486723003
"ENSMFAG00000002252",0.0309168185263178,0.619418697942102,0.0854857427065381,0.458279481612492,0.197186494105936,0.295656569724491
"ENSMFAG00000002258",-0.0459544830659206,0.788828632703424,-0.116046358106271,0.647918455640824,0.030742498051805,0.935009273110303
"ENSMFAG00000002259",0.0982820213792978,0.3165608008144,1.43357949570102,0.00844322420214817,0.84872870996483,0.0488705620091194
"ENSMFAG00000002265",0.0725830644370937,0.703673192064125,0.0782757718715557,0.794295753613498,-0.0327878311347355,0.939509655997882
"ENSMFAG00000002275",-0.50930232325531,0.0259942575751912,-0.658681908662533,0.00113726470850574,-0.582262732831917,0.000755474957125083
"ENSMFAG00000002287",-0.0723454193126249,0.639780266030258,-0.127040747882382,0.633802912708811,-0.102344156540003,0.747976971240948
"ENSMFAG00000002298",0.0611638171476276,0.829349954823557,0.067073930635942,0.851559590007746,0.208891430216692,0.411243837645445
"ENSMFAG00000002301",0.000189745556561063,0.999843706243704,0.117896512889532,0.543622827496429,0.496726552043504,0.136763964168074
"ENSMFAG00000002314",-0.0111265666195048,0.966135374834117,0.025558307438639,0.919531250289508,0.162069226446603,0.50291562049332
"ENSMFAG00000002316",0.0771462752161909,0.35904360726797,0.182816097248255,0.358358545002943,0.206283273960052,0.447828396744735
"ENSMFAG00000002322",0.0162368744792807,0.740483617223377,0.0747262541055095,0.23329776647293,0.201809717849203,0.086962593232087
"ENSMFAG00000002323",-0.0491445123129526,0.593843433311457,-0.111101434002614,0.554628734419124,-0.0846644848689323,0.768132196028651
"ENSMFAG00000002331",-0.0153856094227434,0.970895891019046,0.108726648045208,0.710213862792551,0.524464621439665,0.0746640838991693
"ENSMFAG00000002343",0.0386343060385181,0.80819975510077,-0.00763537987230931,0.982752689143684,0.0540032809342079,0.866422246820399
"ENSMFAG00000002344",0.0396180644310817,0.768936658014801,0.226061895433353,0.269964705200392,0.155879775607853,0.573046551121633
"ENSMFAG00000002350",-0.0232673092730652,0.840226379725934,-0.120552621548549,0.420246219255611,-0.238692662874734,0.342936079027869
"ENSMFAG00000002387",0.0106115435920463,0.96995310981922,-0.11433788423598,0.601460290650569,0.159343425130088,0.568356827786629
"ENSMFAG00000002391",0.00775764324866511,0.865232810766048,0.0169339336110026,0.823069259356403,0.0193314592057914,0.877155193711372
"ENSMFAG00000002395",-0.0941187656542694,0.464649956625532,0.00291662003198175,0.993988378113999,-0.389573747571477,0.231817598760235
"ENSMFAG00000002396",0.0138849420971906,0.862886407992236,0.0185014754332878,0.906580146851666,0.107139698129002,0.462676922398888
"ENSMFAG00000002400",-0.0129732432183813,0.92129299754785,-0.0733803025120755,0.618684590585096,0.00678040470980418,0.983807331377616
"ENSMFAG00000002403",-0.126799813502864,0.457929465202976,-0.0184986666742021,0.963484929048602,-0.11776718784401,0.701085842081089
"ENSMFAG00000002405",-0.064417483186893,0.730989555434545,-0.0828162663053608,0.781925804498131,0.0563739420717561,0.871875344803016
"ENSMFAG00000002409",-0.0414608770766686,0.926201063906573,0.0287167174630015,0.953393744520489,-0.143673384841401,0.50728269068503
"ENSMFAG00000002418",-0.0247746297162769,0.80819975510077,-0.0329840297442268,0.862774285080041,-0.150762753825224,0.522822621113849
"ENSMFAG00000002421",-0.0140999914084139,0.975371461592329,-0.0356125081426946,0.924717946574526,-0.57519126203779,0.0521873693665613
"ENSMFAG00000002429",0.153375350698045,0.510706209883635,0.170464031392492,0.553859268119807,0.124714231094987,0.633294689991384
"ENSMFAG00000002433",-0.591177617303293,0.153700731279033,-0.464440027930776,0.172579930412711,-0.176044118515761,0.542732005498276
"ENSMFAG00000002435",-0.466912589188176,0.200780044199717,-1.23465607939338,8.36808446256365e-05,-1.27387564917978,3.27480701591507e-06
"ENSMFAG00000002444",0.0233113123400036,0.877030280052858,0.0982236596932381,0.610136748396035,0.22959028621407,0.379038204039655
"ENSMFAG00000002445",-0.222822810835899,0.325264639308187,-0.11559345418651,0.690913120154774,-0.0136310818965713,0.974725547545689
"ENSMFAG00000002446",0.0613524514657385,0.669672757212978,0.13289317400764,0.582598314927874,0.355846060378484,0.235393007464509
"ENSMFAG00000002450",0.0337853767537065,0.832855083351088,0.0532962985150792,0.840027690500057,0.0591859567097469,0.858823612054497
"ENSMFAG00000002453",0.0535513108601543,0.336697331658601,0.0819380504848673,0.612884065874961,2.96288596837317,1.20779024725234e-06
"ENSMFAG00000002467",0.0260624020128283,0.800328614556861,0.00485475376079574,0.986914738630945,2.65463469897992,0.000104768457727452
"ENSMFAG00000002472",-0.0389580764889076,0.8718920982131,-0.0781418874650209,0.782295249637822,-0.294032802608158,0.310784664752707
"ENSMFAG00000002482",0.014224843678844,0.492819399791856,0.0423454016339429,0.26441941046662,0.100320216387469,0.119974203008966
"ENSMFAG00000002495",0.0296496973746944,0.909285191012697,-0.0400324459002408,0.9068092988625,0.835601256098096,0.0166362585293063
"ENSMFAG00000002511",0.107256266641226,0.386077892520951,0.0674660970589441,0.818864728816338,0.952407653223153,0.010139457545383
"ENSMFAG00000002516",0.00446171154841958,0.979019620194578,0.0400781241817897,0.748069481980505,-0.0256018481641603,0.904454028400333
"ENSMFAG00000002517",0.00796555712413528,0.983333992642698,-0.0547811378235742,0.838006523902037,0.725878204560601,0.0552276149586837
"ENSMFAG00000002523",0.036318178727427,0.407999198412415,0.0856875697275302,0.402805031553252,0.228062373083156,0.194321149104423
"ENSMFAG00000002532",0.0109896511971193,0.717285598105563,0.0282694588766297,0.597365758915515,0.0626408355037098,0.424855858782252
"ENSMFAG00000002534",0.0203335003901831,0.935712088265357,0.0941022270606184,0.707927556434609,0.106389225861565,0.728062016150449
"ENSMFAG00000002535",-0.102823738696579,0.688430425384085,-0.36687409539197,0.200185326963419,-0.218231349633179,0.363546091913732
"ENSMFAG00000002546",0.0206638115122958,0.638679684975395,0.0341282692696652,0.718135394912496,0.133803232021576,0.297999753339155
"ENSMFAG00000002548",0.0399291963731866,0.910633483690745,-0.031727920735583,0.933533737896004,0.292622461862258,0.209052231413098
"ENSMFAG00000002553",0.0377452731880387,0.606860664736623,0.0918842831019394,0.527844341067144,0.273900511178056,0.241487436746577
"ENSMFAG00000002557",0.0159212161244935,0.886474794543953,0.0113275954818876,0.960929813703436,0.0488089530488842,0.844102031468916
"ENSMFAG00000002563",-0.186407211206793,0.457442160805225,-0.331094100816251,0.224338173334666,-0.456344158689677,0.047902434667987
"ENSMFAG00000002566",-0.0803153390791367,0.717404582458655,-0.0853046118885286,0.794295753613498,-0.333637633128365,0.23909770206474
"ENSMFAG00000002579",0.0293102642978494,0.832637881075968,0.0125446638182945,0.968467604299763,0.151855611373454,0.560126794215637
"ENSMFAG00000002580",0.0235071680365168,0.812390747118836,0.000598538224787275,0.998298581939358,0.114657032829134,0.599584398904951
"ENSMFAG00000002608",-0.0102245417738922,0.936061053583206,-0.00144316019049419,0.99350738245093,0.00809989944617927,0.9786303088696
"ENSMFAG00000002629",-0.000688745914397342,0.998243750010978,0.0513048880911446,0.855817316593221,-0.364662240858733,0.259076707168296
"ENSMFAG00000002634",-0.0647531473930235,0.659264182605717,0.027993629954483,0.928913630315332,-0.212270763427391,0.480011004881779
"ENSMFAG00000002642",0.0055888818316218,0.921705131462582,0.0231720146208886,0.737055813060366,0.0794751466585807,0.326783652214803
"ENSMFAG00000002643",0.0255088705868631,0.596609097141821,0.0821522934435629,0.329012853082929,0.206548107162086,0.178029712599643
"ENSMFAG00000002651",-0.0430034276204333,0.819715049388842,-0.30722387884753,0.316930392453751,-0.986013003505908,0.0118188401090185
"ENSMFAG00000002652",-0.0109625628946021,0.863351273007464,-0.0104683398916594,0.930110179248124,-0.0162823793091015,0.921320746728986
"ENSMFAG00000002661",-0.107411891550795,0.35904360726797,-0.846719422352122,0.0956024414194958,-1.47245127817463,0.00147841475549298
"ENSMFAG00000002672",0.0313300887305481,0.863525585953311,-0.0613080823021545,0.821919716125349,0.557948296467645,0.116340735444579
"ENSMFAG00000002674",-0.519630577331249,0.172316404309092,-0.473073492800022,0.153014630695263,-0.472728409924471,0.0904030621172074
"ENSMFAG00000002682",-0.0366038703839982,0.870039374709801,-0.0972457286215508,0.733084731169787,-0.207875770210253,0.483590124131672
"ENSMFAG00000002690",0.0420282860550124,0.872579452833665,0.0212610436681456,0.956593743417027,0.234305692984476,0.392614840698047
"ENSMFAG00000002692",-0.0371593285095572,0.91811379743883,-0.169189500617905,0.572972566765796,-0.443971754710243,0.0735662457042465
"ENSMFAG00000002694",-0.0392276910596092,0.790116561674757,-0.0637626288678519,0.794546041077954,-0.447814962577951,0.202231861266418
"ENSMFAG00000002704",-0.0472034984969174,0.739148138733073,-0.0787649661318453,0.756980723470365,0.385450959302232,0.203353641158697
"ENSMFAG00000002709",-0.0359625550515277,0.806489103665613,-0.26165089014366,0.271644391898291,0.251807434543588,0.352281274599631
"ENSMFAG00000002711",0.00759001855925985,0.987507772428636,-0.114461525746098,0.713256177903311,0.0620884622427345,0.863403385221401
"ENSMFAG00000002714",0.0209631668149694,0.939602020697837,-0.0189529030609405,0.956060599026784,-0.750229164728407,0.0477252107764643
"ENSMFAG00000002716",0.0137303186197655,0.979839361724929,-0.110050859431652,0.734998219248923,-0.282515705592334,0.301661719572781
"ENSMFAG00000002720",0.0538790658400327,0.546941162389626,0.0180935656331938,0.951907310576481,0.169980337924081,0.518386853258811
"ENSMFAG00000002724",-0.395694327107058,0.25799795893607,-0.525247428859247,0.114810656863328,-0.245836701864938,0.359120606853728
"ENSMFAG00000002726",-0.0140921053891426,0.980503481620331,0.0579146872996194,0.874901262989892,-0.0039144484354005,0.990225184173587
"ENSMFAG00000002738",0.0277375924537593,0.875873631296517,-0.0472943033822916,0.863494227768293,0.113195722444001,0.699915848072483
"ENSMFAG00000002753",0.0200255231733728,0.957817541325531,0.0601689160523714,0.851679630653635,-0.198765884349476,0.496983296334798
"ENSMFAG00000002754",0.0132643602268847,0.935588843700479,0.12660047416444,0.329544130289987,-0.0638353037681582,0.821714432109313
"ENSMFAG00000002762",0.00173586166496842,0.995546666235952,-0.120378512941067,0.570970119875337,0.115968517632631,0.67994510694892
"ENSMFAG00000002765",-0.0864104791169005,0.584142218293914,-0.743153124497476,0.0876105630056758,-0.656594822942838,0.0641565637987736
"ENSMFAG00000002773",0.0529616491110316,0.747056231520864,0.101485300199361,0.703265442022708,0.0950259587046091,0.76597304461225
"ENSMFAG00000002785",-0.00213270853706963,0.995477368478542,-0.0101843978591312,0.973383455203815,-0.112074629737609,0.699250530764431
"ENSMFAG00000002791",-0.00405237094984499,0.990811859614163,-0.0108070084610812,0.977022202150294,0.16761582139309,0.56004066818794
"ENSMFAG00000002807",-0.00168401687658104,0.992111198547422,0.0198396543939615,0.894513497633012,-0.00260492797612528,0.98985292879455
"ENSMFAG00000002815",-0.0955515919386044,0.534131718306407,-0.21801775196584,0.437186165593878,0.0349303674315039,0.922469914144052
"ENSMFAG00000002818",0.0501144471926833,0.4560045744713,0.0781804872508294,0.646753094037062,0.0505198271303791,0.85977430355942
"ENSMFAG00000002819",-0.0469030332341145,0.767156536658161,-0.275630869426329,0.311976275310662,-0.0837241667083433,0.794991722674766
"ENSMFAG00000002825",-0.0863815708558327,0.626104327022709,-0.217920202644314,0.451297801083093,-0.0915922937986191,0.78374079183744
"ENSMFAG00000002828",-0.203474752799577,0.334507760598147,-0.308501998689845,0.318636789228023,-0.0502867742189187,0.882430030361765
"ENSMFAG00000002850",-0.0262977901092016,0.460920511790498,-0.0204381138961967,0.872040845885536,-0.190607755872845,0.281214923552472
"ENSMFAG00000002853",-0.0590857985631167,0.748450687501215,-0.0148304988783421,0.97094854283021,0.218368100173189,0.438516930174277
"ENSMFAG00000002854",-0.0318446556291669,0.909251514163033,-0.0241091363191974,0.938129299488675,0.295552172412735,0.297620494134802
"ENSMFAG00000002856",-0.0791605900713786,0.791276684959855,-0.15721541721958,0.588090405019541,-0.184805895336899,0.412742066680651
"ENSMFAG00000002857",-1.04131888128304,0.00178861955682736,-0.296892937969506,0.32173381969027,-0.523880790689137,0.052047564480291
"ENSMFAG00000002862",-0.00622632316125442,0.920363463905422,-0.0201565046140062,0.815343343298708,-0.0420515461371391,0.754494927077207
"ENSMFAG00000002880",-0.0527618828428626,0.791276684959855,0.0564482640069765,0.858840500951033,-0.00366450622884926,0.989050525915675
"ENSMFAG00000002883",-0.00730832633591467,0.982130785840553,-0.0159540233452619,0.96159611817223,0.109868151794481,0.706927369053313
"ENSMFAG00000002889",0.00362248774257459,0.937299409970989,-0.00782811272235837,0.94843883224269,0.0366457398630454,0.567578464619591
"ENSMFAG00000002891",0.0838779082733293,0.37931570666781,0.142727816934062,0.513771556113183,0.0461600596764107,0.886729675177864
"ENSMFAG00000002892",0.0668623511320791,0.190374663168997,0.193669223861887,0.15803704274511,1.38852760171865,0.042007519513417
"ENSMFAG00000002899",-0.0119766953812148,0.923837993834168,0.00805828195211079,0.969951552344605,-0.0761436949183986,0.738927233751527
"ENSMFAG00000002901",0.0242888190160016,0.920363463905422,0.0963938510386611,0.704396964483836,0.334400758200145,0.260786066758666
"ENSMFAG00000002907",0.050734619386052,0.844092104210987,0.116090400677443,0.70687501463041,-0.0615741595595255,0.855788086219395
"ENSMFAG00000002911",0.0128769224371621,0.968546176481407,-0.0599528079582337,0.830149993415836,-0.145430529232822,0.629418180760404
"ENSMFAG00000002913",0.0170359614127841,0.906592807407708,-0.0659769203483101,0.721157709224156,-0.208404597953455,0.408796466881754
"ENSMFAG00000002916",-0.0484304198007082,0.826435474627849,-0.631761030110328,0.110722179245109,0.00437374538171558,0.991945318685511
"ENSMFAG00000002917",-0.0257126854629915,0.744281816630918,0.0255793223321665,0.891574318760993,-0.0980427918098139,0.662775919029837
"ENSMFAG00000002923",-0.0346205592829463,0.844724404327338,0.0346637773907159,0.907298755378238,-0.0196096866869603,0.961787581714277
"ENSMFAG00000002936",-0.00920731666680175,0.948528735381525,0.0163576841213294,0.933533737896004,0.179073607331255,0.360100977885593
"ENSMFAG00000002937",0.00368596417143287,0.995546666235952,0.109004883342806,0.452693100261064,2.88960934136873,3.25939954333183e-07
"ENSMFAG00000002939",-0.0528675834459489,0.791315749582572,-0.163290649285716,0.564921516588069,-0.3363951054763,0.274446368681385
"ENSMFAG00000002943",0.0293801763766922,0.335165307141628,0.0744224297051112,0.261127366599076,0.183158328691579,0.13071774637144
"ENSMFAG00000002944",-0.0135767337880048,0.963853749911716,-0.0386382999272967,0.898481739483362,-0.100293191964919,0.750060134935018
"ENSMFAG00000002948",0.00976248321768424,0.8718920982131,-0.00466833151372072,0.974248411567106,-0.0573959181003373,0.686933813918013
"ENSMFAG00000002953",-0.107131122836583,0.386993031833539,-0.317415596034095,0.289759194633062,-0.180641877834523,0.544767871205746
"ENSMFAG00000002958",0.00256564465200909,0.994059009290501,0.0185854743979636,0.953393744520489,0.0562437273210332,0.862735995024854
"ENSMFAG00000002973",0.0112684727593686,0.967724080208936,0.015294840221137,0.961865458716682,-0.0031168836591914,0.991369027760303
"ENSMFAG00000002981",0.00190187501227593,0.995546666235952,0.0112014689773186,0.973383455203815,0.797247003579287,0.0599243883530543
"ENSMFAG00000002988",0.035308388899057,0.791276684959855,0.0728238123140332,0.741617263096339,-0.0294361226253272,0.930452432987303
"ENSMFAG00000002992",-0.0188687530262303,0.949750882971082,-0.109600239336535,0.690963377088114,-0.380712306533494,0.229391346164242
"ENSMFAG00000002993",0.00670003778503813,0.985325153876879,0.455144050630404,0.187510739978176,0.0983196924445779,0.756318505897342
"ENSMFAG00000003003",0.0389363507027474,0.935532343120935,0.154953975215323,0.623340952660075,-0.102515364878171,0.671825812623741
"ENSMFAG00000003005",-0.00524811532835046,0.981529455385864,0.0469189086882059,0.79884675473966,0.0615984895512507,0.813581830914621
"ENSMFAG00000003016",0.0120382730148273,0.960306011773807,-0.0109334000361927,0.971807145317006,1.40116980132239,0.00911002182255154
"ENSMFAG00000003022",-0.0605478620407051,0.778272796357833,-0.152756002008646,0.59885943013939,0.0147935818546626,0.972782624703418
"ENSMFAG00000003025",0.0388791994503689,0.637276199926881,0.929815328417015,0.12089346352151,1.28575682994783,0.0346002329426569
"ENSMFAG00000003030",0.00710295923299857,0.98502584418488,0.0923327567837556,0.707809190961123,0.078744283130952,0.808223775699177
"ENSMFAG00000003032",-0.00373899805695582,0.993799863487298,0.0524972188172499,0.871902274918354,0.0761908465804388,0.820629938451227
"ENSMFAG00000003038",0.0769040196929828,0.322343926434788,1.03477020200807,0.0740528530718312,0.761816389303504,0.0754100839388582
"ENSMFAG00000003039",-0.0495199465521816,0.871899140269513,-0.0965539284019503,0.76620136599034,-0.107386506977925,0.709735281238889
"ENSMFAG00000003051",-0.647222523530202,0.179578845600135,-0.539973437749743,0.164597548532706,-0.208229528509614,0.480153493890151
"ENSMFAG00000003053",0.0125747933327946,0.98502584418488,0.020341265912479,0.971161457432562,0.0451200106725434,0.856494221579109
"ENSMFAG00000003057",-0.0203283228066629,0.734462330776231,-0.0244007723211806,0.855377727626784,-0.170788041238187,0.343343452955547
"ENSMFAG00000003058",-0.0013950790490104,0.995973557823494,-0.110902013781872,0.690913120154774,-0.508498541044587,0.131918727404436
"ENSMFAG00000003060",-0.0237810079844077,0.961568088106866,-0.196940224281128,0.484475601413195,-0.135212546984585,0.582353966680918
"ENSMFAG00000003070",-0.0201824230379091,0.941161015299357,-0.0184330254449156,0.956540397587034,-0.22301106628685,0.452198127142979
"ENSMFAG00000003072",-0.0332744511230597,0.92129299754785,0.0278852892067046,0.935873775958801,0.159473756198193,0.563633914015654
"ENSMFAG00000003077",-0.0730297952777674,0.58251514090542,-0.684432384267341,0.137186858398806,-0.040472305714339,0.906643731317038
"ENSMFAG00000003085",0.0349712901169005,0.884828198002324,-0.0120807433743474,0.978456464962858,0.0223941164750138,0.956673536809514
"ENSMFAG00000003087",0.0107871258962426,0.951160800184196,-0.0228420960598563,0.917535607784609,0.014286596191176,0.966321410004861
