"Gene","DPI01.lfc","DPI01.padj","DPI05.lfc","DPI05.padj","DPI07.lfc","DPI07.padj","DPI15.lfc","DPI15.padj","DPI21.lfc","DPI21.padj","DPI28.lfc","DPI28.padj"
"B3GNT8",0.0591632362862581,0.651364145062859,0.314420660930793,0.250840289241219,0.604119990280688,0.112614827236629,-0.0481468672554795,0.883235872181319,-0.0143675107392294,0.964794808511868,-0.0734284323641631,0.757572946438074
"B3GNT9",0.0148933813893819,0.951907662713339,0.00387581203759504,0.992544096298052,-0.147075720453111,0.708762702905923,0.133946782950406,0.663033899066542,0.0675628131171174,0.756932254330133,0.058739616553584,0.819387726461548
"B3GNTL1",0.0554428835597367,0.787894370801623,-0.138599060776976,0.615736372450164,-0.49937138341879,0.0917879108293744,-0.615845328754973,0.0385608838920426,-0.146490073525573,0.537534323277032,0.152905712801133,0.558161829213337
"B4GALNT1",0.0153882352916152,0.952378066409644,-0.0270332979941313,0.931516462360025,0.213458549791694,0.569010946861129,-0.317904248173048,0.308671966373525,0.0359157983223594,0.89445344640864,0.213365665457249,0.363344545682121
"B4GALNT2",0.046168883066712,0.751050942777424,0.0524269277357151,0.850516783171018,-0.0308806706073568,0.942337987530746,-0.327515985058413,0.293520083381969,0.0129538376370953,0.964511539131192,0.054947604701995,0.828581470709573
"B4GALNT3",0.0637997711760261,0.70138550091285,-0.0642416320013203,0.832060855692387,-0.429325394587823,0.204514759722277,-0.149012646612186,0.623928603754683,-0.0139058468681673,0.965609413971117,0.117976741911168,0.634681757302495
"B4GALNT4",0.00461168704072117,0.975714855661249,-0.0815707418729693,0.558497487515642,0.0416179051038179,0.913554124301712,-0.17514334682875,0.418763999663811,-0.0451276694537683,0.699872177705721,-0.025464559033559,0.881929790668408
"B4GALT1",-0.00927739649772174,0.983831391548148,-0.0279151913398267,0.928198801647412,-0.28817793794092,0.0550434840397439,-0.284678727138472,0.0617001327299798,0.152623020607421,0.441592186496796,0.309808191415454,0.0613066065990543
"B4GALT2",0.0153375825863617,0.966481357748958,-0.0965164617635578,0.749694768714367,-0.497301144395879,0.0856514075689612,0.0970114211772072,0.755392475865822,0.0911554594700314,0.722165321599199,0.040545187620147,0.90461607827778
"B4GALT3",0.0185728808588292,0.958342954523796,-0.153531413817113,0.575957482543303,0.0259644505874701,0.945707701663871,0.258816205815096,0.341315875232172,0.0437643871265049,0.889556044761774,-0.00477322905326291,0.991550793303959
"B4GALT4",-0.0318948164145798,0.890522955752616,0.0601105531750021,0.830809671019825,1.85055690300818,6.16989272374315e-07,0.303005010496361,0.316483490217916,0.063040871723023,0.781803699416231,-0.0189566864028691,0.953267238600099
"B4GALT5",-0.00961004964615376,0.982349338296042,0.0339522707126116,0.930765337510311,0.34480509301678,0.198078491832982,0.155039574708936,0.560388786830513,-0.128467114004808,0.565974728858316,-0.0877597476873169,0.768931005272408
"B4GALT6",0.0042900803253087,0.983831391548148,-0.0121374927392763,0.960933484456093,-0.100796198627858,0.799463811817542,0.0785935899418922,0.783558512709848,0.0300959203678528,0.871186536338077,0.0459920932300397,0.814122698724609
"B4GALT7",0.0779725653478834,0.730631376331698,-0.0740545921219182,0.813548952031523,-0.348546868408831,0.196094607610557,-0.100805103740194,0.697767450648837,0.0125980480948048,0.975800592609512,0.0549709085196015,0.873318925993446
"B4GAT1",-0.0292412538134157,0.900069368779952,-0.192672199424383,0.45080534397886,-0.744747032855907,0.0413994936383561,-0.22300723475412,0.451388562096705,-0.0899309640018253,0.687312602033005,-0.179480723218844,0.444395889534
"B9D1",0.289806940501356,0.258894265585699,0.143025115190843,0.603957908435613,-0.0998773334900721,0.793734870947608,0.388973094393378,0.194281183900498,0.230445040971724,0.350962098857104,0.620602099388363,0.0690595893703501
"B9D2",0.184463473637932,0.421591967952747,0.162943489480645,0.509564761227792,0.147765522042265,0.544762414036969,0.118815317120129,0.614838243333674,0.0317046990721519,0.927013869265354,0.115281317394907,0.669766378911925
"BAALC",0.000895810167524416,0.994017105920047,0.0340016168839707,0.85456756113142,0.271748497841863,0.442241035221918,0.138794946191096,0.555305882169805,-0.00550125444286047,0.978377803762798,0.044008042369043,0.7767409597744
"BAAT",-0.0123215090637292,0.972117740407562,0.0347433070723435,0.921723143838674,0.238869350190258,0.469116340095011,0.262276936770043,0.367155253582296,0.0437367306191698,0.883548154382769,-0.016821084504292,0.96302155197682
"BABAM1",-0.0251042722961165,0.861108708870952,-0.0315551064149713,0.895405083057517,0.0766443560363259,0.857824770109511,0.5156203676988,0.142875707403666,0.0549432529649713,0.757536066116098,-0.0323033860442194,0.887052735772541
"BABAM2",-0.00844005914579755,0.985245976087575,0.0070662711153349,0.986206955639561,0.196813121683424,0.408508570989105,0.119563721040642,0.62810242151377,0.101713162904339,0.697074242582194,0.0939040517384567,0.747343963335168
"BACE1",-0.0232308116731631,0.956347518609782,-0.34206859638357,0.138350923034168,-0.712727224386396,0.000503188096439437,-0.3319645230489,0.110103232780275,-0.113672899898147,0.65047699868997,-0.00684584559714523,0.983528028559296
"BACE2",-0.0185312048890782,0.896224068636697,0.0101860636724161,0.969557805047758,0.230534046577175,0.541473092434222,1.39460153241235,0.0183027932355736,0.102718343356067,0.435140329892141,0.00952699942119665,0.96908056752037
"BACH1",-0.0343195503899634,0.921559319104082,0.328166593208334,0.233304395839777,1.08885501259785,5.44655584493079e-05,0.491570962618672,0.0674474655584658,0.099890133906206,0.699872177705721,-0.070737646772166,0.828581470709573
"BACH2",-0.0106366341950667,0.976758376186712,-0.0531785568222568,0.868239406024176,-0.189380252229888,0.545784735190429,-0.576980672832683,0.0413886682420505,-0.0843319420956831,0.750838044749363,-0.0749425285728722,0.802764952925528
"BAD",0.131664906910288,0.56951754604156,0.0867306757667156,0.770503670351891,-0.186436272593051,0.451874019276636,-0.0598560178708616,0.825264007907689,0.0359105901013515,0.916253052072548,0.182975655681517,0.467358067205513
"BAG1",0.0120829978701589,0.968505422567119,-0.0078604567201225,0.980726671788956,-0.142175434805442,0.703656052663269,-0.0218049087297904,0.947152401701541,-0.0630687071064835,0.79226065557668,-0.140914989449494,0.543816442570563
"BAG3",-0.0728675900455415,0.725488358945936,-0.229875863301672,0.391273923575078,-0.208753540114674,0.505181989264374,-0.207478568944245,0.452574930943226,-0.106891995735199,0.667932741983987,-0.0401508430696083,0.909676855993674
"BAG4",0.0561227173390191,0.861554408240599,0.129235030514001,0.615736372450164,0.211996829573771,0.354423136390077,0.512366495051451,0.01146962958877,0.266565242066314,0.236341538720979,0.25968691383635,0.254161611726644
"BAG5",-0.297116854518127,0.0956495926956018,-0.325256268248763,0.03837313300568,-0.543576684746248,9.07780363619023e-05,-0.474041512600256,0.000976582125291415,-0.427553376912509,0.00591275918398587,-0.683291231381901,1.33551420469806e-06
"BAG6",0.00313757672609204,0.994889305589009,0.0754130360996253,0.808182015628549,0.0495980663633554,0.881577397562514,0.0693840951561516,0.808587280691924,-0.0641048933388854,0.825058273773866,-0.155193853720911,0.562175601823206
"BAHCC1",0.0419067291590633,0.732066045474901,0.0921238413845317,0.688105400808702,0.274981529837653,0.474137643678463,-0.182401008106683,0.528198777475406,-0.0756377410455403,0.668790262173524,0.0792816052091024,0.70082589801525
"BAHD1",0.0567648997807949,0.859687747362395,-0.0445335833090855,0.921319188441918,-0.6040258535669,0.00676975396382078,-0.927302168233515,6.46566411344436e-05,-0.101596682660708,0.687312602033005,0.0344020638403991,0.920533987635297
"BAIAP2",-0.0236711683235371,0.932336304005086,-0.410601888004958,0.180118250894657,-0.503562487203048,0.121123564716237,-1.30494065020417,0.000245971404879328,-0.858190535858474,0.0245958241526045,-0.266717434477546,0.303447768300543
"BAIAP2L1",0.63430138457678,0.114226905630209,1.04065739199768,0.00338103418248239,1.77273136236165,6.48327189700856e-08,0.17128610737076,0.561283472130161,0.103185782571646,0.683761848251003,0.269944603662178,0.306177215907451
"BAIAP2L2",0.126846909486499,0.534416386859641,-0.14973290248757,0.589599781726677,-0.0981399333229348,0.756184396322603,-0.442805295531809,0.0938085396239925,-0.051954217463061,0.865077960936015,0.110602458812368,0.69791537669235
"BAIAP3",-0.0269107635438991,0.90299511699906,-1.17460721827303,0.00792721343555551,-3.00061953239166,9.76564368326481e-13,-1.84413863755205,2.28833460388538e-05,-0.502203206199655,0.143938657240604,-0.0821571750701459,0.733194722933024
"BAK1",0.0962819951148011,0.719989191631296,1.09531867710914,5.7491071722306e-06,1.63734449708407,2.80657512111481e-13,0.519640615048233,0.0295911676497898,0.356855412137588,0.160496658245454,0.16164821425352,0.541025504420809
"BAMBI",0.00649849860312393,0.973260241060323,0.00608156250623117,0.982560765977835,0.378307552524575,0.322513013361536,0.102085388678985,0.714256805014038,0.0378098252924954,0.829594248588304,-0.0477665500468298,0.787302378214183
"BANF2",0.032771352884628,0.744827485833365,0.114639240859608,0.526049929783602,0.0814106025392141,0.822943046554057,0.0293929333446743,0.917774960517456,0.00468815324846869,0.978991418273911,0.02551696913529,0.911991780080353
"BANK1",-0.0210996757325359,0.922733884976625,-0.0510843910270503,0.856273896382505,0.244053652178988,0.513073684602386,0.0479804025792254,0.888013670573762,0.274294066954572,0.242183740998113,0.168423133265487,0.439467761150306
"BANP",0.0144104720257773,0.973254929260683,-0.0433116884730787,0.902894811742452,-0.0839893087338088,0.796053051979913,-0.799457110979718,0.00120160162000483,-0.238286073150462,0.33329757617728,-0.0578290056656398,0.865738595651269
"BAP1",-0.209634894381425,0.339019672895714,-0.439747059990078,0.0164526214117302,-0.664034808276701,7.69526313762357e-05,-0.601822346353517,0.000550119029987481,-0.574665391447443,0.00204686054794319,-0.698006864310281,9.54932660459303e-05
"BARD1",-0.479383754222838,0.175056418682119,0.822752781733141,0.013340197076407,1.67737889923924,5.544743151649e-08,0.724137161344376,0.018761802875497,0.0950061653641579,0.688493001401713,-0.0532578675771275,0.872027866368736
"BARHL1",0.0625598619347263,0.658780783182982,0.0628231412608064,0.824188110316406,-0.223890721621129,0.546736137358911,-1.40812192830313,0.00135445856814216,-0.0453137053660908,0.849880247086567,0.126626227530405,0.577656138624344
"BARX2",-0.00787781349778157,0.959777161156123,-0.0450818022994987,0.79776829749576,-0.201772160065565,0.562668987717209,-0.355394085961005,0.166496885878325,-0.0749137025994349,0.495465891065593,0.0100660864668526,0.963962381495021
"BASP1",0.0247516033858468,0.900540654839436,0.0296995208636219,0.922621389423594,-0.0401148323117454,0.93546671979491,-0.384597769883474,0.226068084823359,-0.0493538451471388,0.824674021943924,-0.0676731647039966,0.7767409597744
"BATF",0.110798237065717,0.632311239338647,0.888726159590164,0.000400454321371764,1.78985618493077,6.39263532129163e-15,0.551128160418349,0.0227918889772411,0.400769521890907,0.126592700893966,0.240437076418907,0.33564861729501
"BATF2",-0.0218556445474986,0.875075533726341,3.63761719479178,1.41795393973753e-08,5.49192603558356,9.00825578190922e-20,0.800709583347934,0.0690231888988673,-0.0505179642752229,0.760206020598941,-0.0486829565095294,0.802210176083896
"BATF3",0.0136598197500034,0.971010106826185,1.24559010817993,0.000229114769029698,1.42903709197432,5.43498733400061e-06,-0.00700269598557331,0.985141197491872,0.000333696999427092,0.994027840829094,0.0620591945164937,0.839352069281061
"BAX",0.062334063487342,0.80776528746583,-0.0607805852325128,0.852110398303078,-0.214473649990888,0.428880438182362,0.00565891048276463,0.988581362128594,0.0221889264895496,0.954859019223109,0.0848141666456549,0.782411889827636
"BAZ1A",0.0123476430454534,0.988363271345259,0.665726756608043,0.00384476293643528,1.64784588928288,2.08796248284684e-15,0.190680067735786,0.419617428272438,0.0474802604745554,0.879065495601617,0.0615517450142866,0.854424358814562
"BAZ1B",-0.0650418544003133,0.813093392360581,-0.199200555682738,0.201726307441481,-0.247926945003228,0.0626371953757592,-0.157457868858798,0.277432740102921,-0.048356726241315,0.835383913384692,-0.0156958496876719,0.952019206463437
"BAZ2A",-0.0123802744057768,0.977373424526093,0.134849001913445,0.611224069042939,0.349471615219812,0.104082135451314,-0.457025878383508,0.0258426754155316,-0.217106739628854,0.351669715881452,-0.0669653521729575,0.833377419595616
"BAZ2B",0.0358076746688148,0.889024603405655,0.780362147432027,0.0240214521616087,2.1952168910752,1.43192143897903e-11,0.839527836802401,0.0104406883858329,0.112679052926329,0.631402116930057,0.0865323509555208,0.757182885328017
"BBIP1",-0.0439780032597494,0.80776528746583,-0.0384602280267261,0.903859152256673,0.160870874885305,0.665398715040126,0.20012918539442,0.504577971514533,0.0486093823507058,0.851377211884489,-0.0442295176710039,0.883938430001689
"BBLN",-0.0276777910641255,0.92330767172674,-0.434898437069228,0.145203525896381,-0.890182175369503,0.00350857871609386,-0.00176506687534024,0.997527248493014,-0.113998728108823,0.631759932296767,-0.105281041979464,0.701591486784511
"BBOF1",-0.070703561194146,0.732066045474901,-0.158637761490092,0.564472502003284,0.0530901908604679,0.882944132314439,0.568160270746959,0.0486130361553953,0.101339457959972,0.706406695892194,-0.0342709434669117,0.925403549001779
"BBOX1",-0.00206571668742748,0.993657309598883,-0.0439017924396538,0.885552106015581,-0.143513807168322,0.70026678444612,-0.0970713362448534,0.757931625696569,-0.126008943755101,0.552754291089847,-0.0786410912211634,0.770243209831679
"BBS10",0.0284883437466316,0.880605116462831,0.158969788140725,0.502059144664501,0.813961973542408,0.0441925564013314,0.5514777521238,0.120561474173661,0.470986208459899,0.155546933052972,0.144498922423769,0.487881746181557
"BBS4",0.0668400943101648,0.774607536283788,0.314097696705253,0.244065237673933,0.496579387217694,0.0609941221591218,0.319760618387324,0.222700942914136,0.317318556816799,0.227695598022248,0.398147812128673,0.146727193767261
"BBS7",-0.0401631274358885,0.907735083520261,0.233411242998344,0.323316645272553,0.40473535490325,0.0501794089435528,0.62959150423993,0.00213502971446793,0.300724380641371,0.188134237689732,0.2408080244783,0.300663288737846
"BBS9",-0.0131777416072921,0.972935546129786,-0.00839213095832973,0.973131508945852,-0.0532038357335633,0.899570699110038,0.0433151353585269,0.880203678950217,0.12250915281027,0.60698975916745,0.0464068021458369,0.894549488127611
"BBX",-0.0722961624729201,0.747181210394489,0.00358848798129778,0.9940356411625,0.480455401277803,0.0726469434299308,0.0959050706505085,0.745118337951686,0.0409292643140808,0.902998980020767,-0.0560749406467621,0.871124629096313
"BCAM",0.0122820877705208,0.892433147837444,0.0420089929945702,0.750085155612224,0.126710300471172,0.678916736428746,3.1256256309021,0.00194883356016823,2.69676414697746,0.0170927656273513,0.0354269126661372,0.765260649110202
"BCAN",-0.00146854269539659,0.988740314235285,-0.0709949904148526,0.493367907514188,-0.256299453983164,0.356182195362514,-0.0639609117219581,0.738754843650461,-0.0202147474250946,NA,0.00830366738632355,0.961285948291295
"BCAP29",-0.0803555927328348,0.674320623369151,-0.168020877333263,0.535514572857047,-0.160385308104837,0.633565072622132,0.256313762673883,0.356470365280557,0.12945485851851,0.590899640888107,0.0118673523156804,0.975525787718082
"BCAP31",0.00937355676800567,0.983831391548148,0.0328269667020045,0.908860715236266,-0.0422707321332504,0.895412651433846,-0.226213136281542,0.278315108362197,-0.115121013970151,0.641505801719659,-0.301821102925349,0.154719222080073
"BCAR1",-0.0268399430714945,0.861108708870952,-0.0984139077761771,0.644443620435746,-0.327415227335726,0.387895271268393,0.0695077609455251,0.824006834640981,0.00122298138641068,0.99645609419269,0.0172416705960074,0.950232630272177
"BCAR3",-0.0128025231043475,0.961768076599756,-0.198288910875726,0.436165085949747,-1.30461144684423,0.000746622587529012,-0.896458031243494,0.0182769095093676,0.00655023885762574,0.981461594456182,0.0520081656397164,0.856131452567118
"BCAS1",-0.00313877918111718,0.990882636345234,0.0327621041422775,0.923664830375416,-0.0857769595242397,0.83105959241898,0.223653687311607,0.454024265963554,0.0947373516517497,0.681866805568167,0.136162274143035,0.581202932718858
"BCAS2",-0.106406719311542,0.37263336275371,-0.201634425982482,0.420496641166196,-0.108062459167416,0.775495232391391,-0.15661527079991,0.602517553645511,-0.156983768526401,0.446983391720766,-0.587776629751014,0.108687673902864
"BCAS3",0.0493478812614884,0.893992463025683,-0.069427775802684,0.810806337638178,-0.0725666829018843,0.80419235264042,0.0927788853519208,0.736291811584776,0.129059997055109,0.595595335427984,0.242141146268393,0.323780836813752
"BCAS4",0.0505701766416055,0.825663619841283,-0.0721586937821512,0.814041179889738,-0.675513091255521,0.0251478130960092,-0.797385942211214,0.00926350490789281,0.00409162526967617,0.990387930880417,0.13480068908719,0.609467923116952
"BCAT1",-0.0182931283330539,0.93759350888066,-0.07941582752666,0.76509767805901,-0.0216182637093493,0.951648212727768,0.0439200074570911,0.897409462417081,0.0754712762726612,0.731182848435838,-0.00915058924471998,0.983773690202799
"BCAT2",0.0362908613837425,0.90708808667553,-0.159624562011286,0.56237375034911,-0.690093304399979,0.0098336359823945,-0.280541262788518,0.293612831748729,0.00457093301498415,0.989374657243607,0.0994924658253604,0.731476893834719
"BCCIP",-0.0498523335145258,0.795823763263412,-0.000314652671258385,0.99902044584493,0.328328232809239,0.32227324990075,0.391176972947092,0.196555091849319,0.0965010896522004,0.688493001401713,-0.0224199842362791,0.948207390613337
"BCHE",0.0056763332798422,0.959777161156123,-0.0256804892016681,0.857057857661204,-0.0294929568133912,0.930300052383467,0.0288358968567263,0.896841261362839,0.0405796823754865,0.695358900449474,-0.0103695303241668,0.949652709118289
"BCKDHB",0.000655543224149039,0.999207769348749,-0.0204664915345689,0.954968205664368,-0.0612128893856475,0.867176925710545,0.0656142560098543,0.842380095064627,0.16895386811691,0.483461400632181,0.0776037938021093,0.783717699418399
"BCKDK",0.0680625560426699,0.764953437497843,-0.0242120812062127,0.94824389176502,-0.382701058431093,0.167984132476546,-0.107779009119462,0.711418144445188,0.0163616501200576,0.967611661170315,0.129523124829809,0.638056627063039
"BCL10",-0.154160144894838,0.490920526585851,0.028104506717648,0.942936759099266,0.179012218204814,0.476550132274622,-0.245173361196958,0.290768101340974,-0.141823709361427,0.564494834739943,-0.240843453180382,0.322273259932989
"BCL11A",0.00834862595917744,0.979869278452067,0.0195150610150394,0.952081514088349,-0.0889048146111807,0.820497951678011,-0.240374946916248,0.419673727806225,0.10246434848759,0.613929250647794,0.160536653099647,0.469061127377515
"BCL11B",0.0349526017280338,0.884500123225849,-0.0585622625672217,0.851690167456497,-0.624031330941567,0.0609941221591218,-1.06339801608737,0.00281059424026699,-0.232012028054699,0.329645748583846,-0.0327896578054921,0.937847068663923
"BCL2",0.0637918223598068,0.804706723074886,-0.13755352804283,0.615299481369657,-0.16377018861248,0.552416912284756,-0.501256942466464,0.0422788943411065,-0.0595702053834671,0.844176592593425,0.154738181794939,0.550045326335074
"BCL2A1",-0.0898626415500506,0.244708637089332,-0.459590532030749,0.142558366057784,-0.00317393368061349,0.990239229019912,-0.991632700408735,0.0324274403107593,-2.08145464871951,0.00034804019012252,-2.70110254009345,1.60944721293178e-06
"BCL2L1",-0.0187593357627732,0.900069368779952,0.016094257720871,0.955952641424642,0.334020818410439,0.375740616755322,1.45830372408894,0.01250730091537,0.11516356665665,0.403520600770953,0.00118950017134884,0.997582299261852
"BCL2L10",0.0124380324030578,0.875391695383732,0.0299554157232846,0.818792803834057,0.0797323065655972,0.787521732681468,0.0380631084129246,0.839530108829277,0.0268014151848529,NA,-0.0089976127837477,0.948103112473486
"BCL2L11",-0.35770537045608,0.0890888875901626,-0.131662505146597,0.587204805406484,-0.372420824253543,0.0315532334452103,0.180304099106711,0.339160389025706,-0.0515982302400487,0.877187955543384,-0.157548888962655,0.482829258604778
"BCL2L13",0.0282362744273494,0.951569430812135,0.107774436016063,0.621767101614911,0.353729247098391,0.015408012416462,0.295872153285301,0.0523640858433657,0.0770012120273145,0.748985500552851,0.122131186186895,0.577677321261476
"BCL2L14",0.00316598480469308,0.985346000976552,5.07645907980099,1.76828756856297e-13,7.28733696067169,1.85378220901398e-28,2.8286630486023,4.67893098705019e-05,0.0898432161502025,0.474109553649871,0.0843069303354384,0.566089382456458
"BCL2L15",-0.0172657018382248,0.892751182870383,-0.0561510438758369,0.755385696642789,0.0747981824932677,0.849174115448635,1.73205700586222,0.00637349368844546,0.0971285123499937,0.436119421901284,0.0725213055626528,0.633685467979022
"BCL2L2-PABPN1",-0.0522960468022834,0.875391695383732,-0.405245636156351,0.0542035715639923,-0.6549646228604,0.000531855805198063,-0.435243011862045,0.0263646863288145,-0.293286630402253,0.182741826576617,-0.156448588886646,0.527910193870797
"BCL3",-0.00941466089403092,0.972747480356444,0.17384839682172,0.487151911040854,0.134296213388943,0.734954703633945,-0.925460171847068,0.0135175822712172,-0.277155341865844,0.259686705991104,-0.123608171349181,0.591366161314127
"BCL6",0.00701765521110559,0.981709657296227,0.16846420408896,0.493033755272834,0.48385730329899,0.187876780361277,-0.517122788965043,0.117555105985742,-0.185088733884318,0.333651457919834,-0.221966877040245,0.304095911875245
"BCL6B",-0.00196868262835898,0.989674349447074,-0.131286800143888,0.414861931180685,-0.0544273497873375,0.891728391310978,-0.042779252840775,0.879830142987985,-0.00599246118079207,0.978377803762798,-0.0248983309625451,0.905935018467414
"BCL7A",-0.0178861649389216,0.947089379792888,-0.246730331524268,0.348848595500026,-1.1284431697898,0.0021726986778286,-0.803678982749544,0.0252534155932341,0.0468596836507032,0.863329959158782,0.213171963133778,0.385531345812681
"BCL7B",-0.11516135807494,0.606299874894007,-0.416345872280363,0.0970556163867133,-0.655651607703642,0.00467130807307836,-0.361041989124908,0.127016333773156,-0.416930241470777,0.11122437244957,-0.248452096787657,0.3286456614521
"BCL7C",0.092078941078992,0.685745851618179,0.0348696569027024,0.926392638947341,-0.254255657742643,0.33933264227141,-0.0778024326992818,0.785588833399314,0.0535262742774381,0.865322958694814,0.382869321534387,0.143926505736854
"BCL9",-0.085173833152526,0.742582034355849,-0.221249706996224,0.362900755046723,-0.572828222024583,0.00698051530088862,-0.303622137392564,0.168724544541266,-0.0604435723513425,0.839992511839307,-0.191107222453845,0.438222328564096
"BCL9L",0.0141589345612643,0.961768076599756,-0.205644293598619,0.425064827790727,-1.23402509038281,0.00107426319479581,-1.69819708692829,2.27198267547091e-05,-0.358860662047414,0.192656547796923,-0.0216784306881237,0.949633217373246
"BCLAF1",-0.482412120994884,0.137002598359193,-0.293678605728238,0.265437045245179,-0.144698789897097,0.664509340599019,-0.203522471700865,0.468108192625941,-0.205998957790805,0.398555414488225,-0.474317389598976,0.0883921863109268
"BCLAF3",-0.0163444121039897,0.971773719751451,0.212668879871584,0.384117187485816,0.649302413870253,0.00161044986946287,0.143403208289188,0.549593378800635,0.0690091747367893,0.809666866626472,0.0454217069655832,0.895335463372669
"BCO1",0.017977026505593,0.959777161156123,0.0246431591619714,0.946971078783182,-0.0125710633980243,0.972130561748707,-0.290281912535419,0.2918401510709,-0.00986009765977191,0.978889285061279,0.0279544762243359,0.944762190108203
"BCO2",0.0424862572205486,0.685139198264372,0.0515995431807746,0.820862073033028,0.295351918538133,0.452221889877711,0.949904583421674,0.0427577582063473,0.0944429028901173,0.540512051016374,0.161692706679561,0.325679411368202
"BCOR",0.0743256957022088,0.791652371387308,0.0663705336299246,0.827292224901866,-0.129227254736463,0.582546543478668,-0.298521486909102,0.144598575422907,0.0852391527116062,0.764829049525669,0.244707701520024,0.275141445370743
"BCORL1",0.0693990684167535,0.763127550927314,0.13646495647432,0.633864207144363,-0.038571474368075,0.911504398574588,-0.64405952197934,0.017887491792248,-0.0524063627176752,0.861463964538932,0.133284323285442,0.620215109173612
